frame,time_s,marker_id,rx,ry,rz,x,y,z,range_m,u_px,v_px
444,37.7564,234,-0.193230,-3.054651,0.123731,-0.885473,-1.520045,7.252940,7.463225,981.00,502.50
444,37.7564,231,-0.264536,-3.110548,0.236727,-0.311630,-1.593166,7.138187,7.320451,1087.50,483.25
444,37.7564,232,-0.253354,-3.124859,-0.018038,-0.097545,-1.678239,7.380334,7.569368,1129.00,477.50
444,37.7564,245,-0.233170,-3.063943,0.147236,-0.625285,-1.576406,7.310370,7.504502,1030.50,493.75
445,37.8448,233,0.163540,2.696834,0.792233,-1.114737,-1.494200,7.337071,7.570197,940.75,511.00
445,37.8448,231,-0.235730,-3.006677,0.136543,-0.291170,-1.598475,7.181235,7.362747,1091.75,484.00
445,37.8448,232,-0.250260,-3.071015,0.232907,-0.070824,-1.619060,7.137494,7.319166,1133.50,478.25
445,37.8448,245,-0.242728,-3.029866,0.233267,-0.601103,-1.565286,7.279034,7.469657,1034.50,494.50
445,37.8448,234,-0.209593,-3.079126,0.247263,-0.869452,-1.526838,7.300073,7.508545,985.00,503.00
446,37.9256,233,-0.195712,-3.016104,0.201728,-1.082848,-1.475195,7.249589,7.476985,944.25,511.25
446,37.9256,231,-0.234377,-3.103041,0.094712,-0.278533,-1.614676,7.266929,7.449364,1094.75,484.50
446,37.9256,232,-0.223142,-3.064013,0.091794,-0.054759,-1.645923,7.262488,7.446865,1136.75,478.50
446,37.9256,234,-0.191433,-3.047408,0.125838,-0.842788,-1.514692,7.257174,7.461310,989.00,503.50
446,37.9256,245,-0.191800,-2.984086,0.204657,-0.578989,-1.554643,7.237037,7.424746,1038.00,494.75
447,38.0146,233,0.164149,2.701098,0.787248,-1.082318,-1.456435,7.346001,7.566792,946.75,518.00
447,38.0146,232,-0.226956,-3.019190,0.192168,-0.043955,-1.600397,7.236960,7.411936,1138.75,485.75
447,38.0146,231,-0.246294,-3.020830,0.270516,-0.260472,-1.564613,7.213685,7.386008,1097.75,491.50
447,38.0146,245,-0.193769,-3.030930,0.247321,-0.569038,-1.532437,7.321221,7.501496,1041.00,502.00
447,38.0146,234,0.208821,2.701289,0.694376,-0.843303,-1.503679,7.388497,7.586969,991.50,510.25
448,38.1001,233,-0.199191,-3.056041,0.265546,-1.058262,-1.348893,7.362204,7.559198,951.25,538.00
448,38.1001,231,0.241684,2.870506,0.769109,-0.243911,-1.481217,7.335957,7.487975,1101.50,511.25
448,38.1001,232,-0.228576,-3.064337,0.276956,-0.022808,-1.500568,7.289147,7.442036,1142.75,506.00
448,38.1001,245,-0.194769,-3.026384,0.273977,-0.547585,-1.425254,7.337771,7.494937,1045.00,522.00
448,38.1001,234,0.174322,2.729287,0.780962,-0.817581,-1.391987,7.380673,7.555157,995.75,530.00
449,38.1867,233,-0.213224,-3.072205,0.208041,-1.065034,-1.263319,7.510381,7.690000,953.50,558.00
449,38.1867,232,-0.199640,-2.995612,0.106329,-0.013684,-1.410848,7.377947,7.511643,1144.50,525.50
449,38.1867,231,0.240455,2.876103,0.752961,-0.233217,-1.374258,7.351864,7.482839,1103.50,531.25
449,38.1867,245,-0.195671,-3.009188,0.083978,-0.543739,-1.334143,7.427462,7.565896,1046.75,541.50
449,38.1867,234,0.186888,2.687262,0.736257,-0.796062,-1.265665,7.297700,7.449298,997.75,550.25
450,38.2662,233,-0.202075,-3.046768,0.313263,-1.025648,-1.154281,7.387255,7.546910,957.25,574.00
450,38.2662,232,-0.249639,-3.109276,0.082618,0.002590,-1.331610,7.427257,7.545683,1147.50,541.50
450,38.2662,231,-0.219152,-2.998491,0.227670,-0.217437,-1.286467,7.363769,7.478460,1106.50,547.75
450,38.2662,245,-0.236203,-3.096692,0.288928,-0.521668,-1.240947,7.415907,7.537093,1050.50,558.00
450,38.2662,234,-0.183870,-2.981298,0.105683,-0.791195,-1.201809,7.447476,7.585198,1001.50,566.50
451,38.3528,233,-0.198235,-3.091253,0.141619,-1.046790,-1.117474,7.556437,7.710010,957.50,585.25
451,38.3528,245,-0.218356,-2.924310,0.270652,-0.498950,-1.125508,7.078825,7.185088,1050.25,569.25
451,38.3528,231,-0.210899,-3.030853,0.143730,-0.218438,-1.234622,7.405526,7.510913,1106.50,558.50
451,38.3528,232,-0.201562,-2.995437,0.142315,0.002470,-1.265989,7.398495,7.506028,1147.50,552.50
451,38.3528,234,-0.225232,-3.031178,0.227187,-0.785444,-1.137196,7.412997,7.540734,1001.75,577.25
452,38.4366,233,-0.215938,-3.064902,0.252908,-1.037335,-1.081680,7.531543,7.679208,958.50,591.00
452,38.4366,232,0.269221,3.005052,0.713102,-0.000017,-1.234486,7.418247,7.520262,1147.00,558.75
452,38.4366,231,-0.269678,-3.042957,0.296350,-0.215240,-1.199697,7.392691,7.492495,1107.00,564.50
452,38.4366,234,0.183630,2.880950,0.616594,-0.794262,-1.120962,7.528586,7.652909,1002.25,583.25
452,38.4366,245,0.226142,2.953932,0.697835,-0.529052,-1.168199,7.553241,7.661334,1050.75,575.00
453,38.5208,233,0.151795,2.722865,0.827881,-1.022532,-1.042981,7.438993,7.581029,958.75,595.50
453,38.5208,232,-0.252696,-3.101930,0.290167,0.005295,-1.210246,7.442974,7.540728,1148.00,564.00
453,38.5208,231,-0.248416,-2.991664,0.258684,-0.216239,-1.185400,7.475178,7.571672,1107.25,569.50
453,38.5208,245,0.204154,2.854206,0.710696,-0.523079,-1.133905,7.511164,7.614259,1051.25,580.00
453,38.5208,234,-0.204944,-3.027775,0.248669,-0.795541,-1.098672,7.553792,7.674617,1002.50,588.00
454,38.6041,233,-0.181978,-2.945378,0.059038,-1.029163,-1.045797,7.535680,7.677196,960.00,597.50
454,38.6041,232,-0.250552,-3.112637,0.118214,0.005303,-1.202300,7.445467,7.541918,1148.00,565.50
454,38.6041,231,0.269826,2.987286,0.508701,-0.219607,-1.202673,7.649321,7.746403,1107.50,571.25
454,38.6041,245,0.235468,2.834382,0.577828,-0.522126,-1.134072,7.558171,7.660593,1052.00,581.25
454,38.6041,234,-0.204947,-3.026786,0.251287,-0.790036,-1.087673,7.555307,7.673972,1003.50,590.00
455,38.6879,233,0.192122,2.812464,0.441309,-1.045195,-1.053923,7.688826,7.830788,960.75,599.75
455,38.6879,234,-0.243901,-3.116234,0.190144,-0.795701,-1.088258,7.638146,7.756205,1004.00,592.00
455,38.6879,232,0.269150,3.007382,0.705360,0.005380,-1.185979,7.423911,7.518047,1148.00,567.75
455,38.6879,231,0.260634,3.014760,0.218141,-0.219830,-1.191524,7.658253,7.753508,1107.50,573.50
455,38.6879,245,-0.232151,-3.074893,0.180048,-0.528868,-1.133217,7.653054,7.754554,1052.00,584.00
456,38.7717,231,-0.239356,-3.022838,0.171827,-0.217174,-1.151068,7.512664,7.603436,1107.25,576.75
456,38.7717,232,-0.210984,-3.016093,0.309124,0.002509,-1.170478,7.435029,7.526598,1147.50,571.00
456,38.7717,245,-0.228022,-3.002470,0.145994,-0.522493,-1.104284,7.561370,7.659423,1052.00,586.75
456,38.7717,234,0.178110,2.811058,0.563318,-0.792553,-1.064933,7.585378,7.700661,1003.50,594.75
456,38.7717,233,-0.216736,-3.062019,0.267544,-1.026263,-1.021138,7.537996,7.675762,960.50,602.00
457,38.8566,234,-0.205432,-3.023496,0.264269,-0.773513,-1.032661,7.561785,7.671070,1006.50,600.00
457,38.8566,232,-0.210590,-3.013445,0.316874,0.018716,-1.138070,7.438424,7.525005,1150.50,577.00
457,38.8566,231,-0.249259,-3.038314,0.324867,-0.201389,-1.124576,7.539165,7.625237,1110.25,582.25
457,38.8566,245,-0.226389,-3.004765,0.367477,-0.501756,-1.062327,7.481594,7.573279,1054.75,592.25
457,38.8566,233,0.163234,2.718050,0.724812,-1.025012,-1.004304,7.648602,7.782055,963.25,607.50
458,38.9460,233,0.199867,3.100861,-0.225149,-1.013353,-0.966395,7.657829,7.784802,965.50,614.50
458,38.9460,232,0.262266,3.051057,0.237988,0.025050,-1.136620,7.671287,7.755074,1151.50,583.50
458,38.9460,231,0.269508,2.992068,0.495286,-0.197382,-1.102745,7.660848,7.742326,1111.50,589.25
458,38.9460,234,-0.190208,-3.045086,0.173010,-0.765257,-0.996337,7.593743,7.696963,1008.50,607.25
458,38.9460,245,-0.232402,-3.070990,0.200448,-0.506605,-1.049795,7.662374,7.750528,1056.00,599.00
459,39.0597,233,-0.217007,-3.055226,0.287111,-0.993202,-0.938633,7.548214,7.670920,966.50,617.00
459,39.0597,232,-0.252322,-3.022464,0.063696,0.030373,-1.116212,7.656082,7.737082,1152.50,586.75
459,39.0597,231,-0.242378,-3.084755,0.253953,-0.191208,-1.075739,7.576810,7.655183,1112.25,592.00
459,39.0597,245,-0.232405,-3.070028,0.204490,-0.501040,-1.033111,7.664207,7.749737,1057.00,602.00
459,39.0597,234,0.204502,2.812314,0.554971,-0.768654,-0.994513,7.702290,7.804176,1009.75,610.00
460,39.1372,233,0.148476,2.792014,0.546511,-0.999410,-0.950537,7.717772,7.840048,969.25,618.50
460,39.1372,232,-0.223466,-3.023118,0.064566,0.045043,-1.091754,7.554969,7.633578,1155.25,588.50
460,39.1372,245,-0.226872,-3.004241,0.380486,-0.474835,-1.000412,7.493056,7.574442,1059.75,603.75
460,39.1372,231,-0.219027,-3.021432,0.198276,-0.178238,-1.077368,7.668256,7.745621,1115.00,594.00
460,39.1372,234,0.171907,2.835833,0.686468,-0.748046,-0.980572,7.650391,7.749166,1012.50,611.25
461,39.2222,233,0.170509,2.797815,0.544125,-0.952509,-0.932139,7.582294,7.698528,974.50,618.75
461,39.2222,232,0.248592,3.017171,0.500510,0.069904,-1.091331,7.554198,7.632942,1159.75,588.50
461,39.2222,245,-0.211551,-3.002986,0.044277,-0.452083,-1.014592,7.591462,7.672292,1065.00,603.50
461,39.2222,231,-0.259112,-3.052197,0.065342,-0.153070,-1.077969,7.663393,7.740352,1119.50,593.75
461,39.2222,234,-0.196116,-2.962750,0.062447,-0.715067,-0.970206,7.578835,7.674071,1017.25,611.50
462,39.3065,233,0.176873,2.795057,0.549799,-0.964295,-0.960381,7.837110,7.954401,978.00,619.25
462,39.3065,234,-0.203578,-3.010916,0.279678,-0.696478,-0.966706,7.573404,7.666554,1020.50,612.00
462,39.3065,232,0.251157,3.018806,0.691034,0.086544,-1.085797,7.574353,7.652272,1162.75,590.00
462,39.3065,231,-0.217386,-3.014811,0.200430,-0.133721,-1.071723,7.668818,7.744498,1123.00,595.00
462,39.3065,245,-0.241535,-3.074250,0.358603,-0.440964,-1.021982,7.688442,7.768593,1068.00,604.50
463,39.3909,233,-0.183275,-3.077766,0.068699,-0.932939,-0.939086,7.863711,7.974347,984.00,623.50
463,39.3909,232,-0.201122,-3.016273,0.077342,0.117083,-1.079945,7.698010,7.774275,1168.00,594.25
463,39.3909,231,0.263258,3.122937,-0.171392,-0.103485,-1.048648,7.706626,7.778332,1128.50,600.00
463,39.3909,245,-0.229157,-3.055465,0.214486,-0.406441,-0.994208,7.671888,7.746709,1074.00,609.00
463,39.3909,234,-0.202787,-3.061934,0.324737,-0.670527,-0.950711,7.659230,7.747081,1026.50,616.75
464,39.4775,233,0.183738,2.744933,0.419292,-0.892448,-0.897201,7.718757,7.821806,988.00,627.75
464,39.4775,232,0.228857,3.027457,0.496782,0.139611,-1.054503,7.700205,7.773328,1172.00,598.75
464,39.4775,231,-0.216204,-3.007536,0.212829,-0.083650,-1.021637,7.673685,7.741846,1132.00,604.00
464,39.4775,234,-0.202324,-3.001981,0.291052,-0.641448,-0.917229,7.581259,7.663436,1030.50,621.00
464,39.4775,245,-0.217858,-2.989338,0.063552,-0.395888,-0.994149,7.850576,7.923168,1077.50,613.00
465,39.5550,233,-0.201066,-2.981248,0.192992,-0.853859,-0.885194,7.725237,7.822527,995.00,630.00
465,39.5550,232,0.279945,3.029536,0.496035,0.174977,-1.040561,7.659483,7.731822,1178.50,600.25
465,39.5550,231,-0.214879,-3.001854,0.216134,-0.044709,-1.010440,7.674346,7.740709,1139.00,606.00
465,39.5550,234,-0.200953,-2.996131,0.293588,-0.602930,-0.906250,7.584552,7.662261,1037.50,623.00
465,39.5550,245,0.217432,2.855809,0.554880,-0.348476,-0.966381,7.724728,7.792737,1084.75,615.00
466,39.6415,233,-0.182528,-3.065061,0.087856,-0.852830,-0.864772,7.876155,7.969252,998.00,636.50
466,39.6415,232,-0.206109,-2.968056,0.223011,0.188759,-1.004142,7.667702,7.735476,1181.00,607.00
466,39.6415,231,-0.235259,-3.035099,0.097901,-0.029925,-0.995142,7.819866,7.882988,1141.75,612.00
466,39.6415,245,-0.204122,-2.973236,0.199045,-0.334844,-0.927646,7.728657,7.791328,1087.25,622.00
466,39.6415,234,0.176796,2.854948,0.671249,-0.592426,-0.880740,7.670235,7.743331,1040.50,629.25
467,39.7247,233,-0.203158,-3.050979,0.223515,-0.873311,-0.838206,7.854412,7.947141,994.00,640.75
467,39.7247,231,0.250054,2.908892,0.297075,-0.054143,-0.952148,7.682463,7.741431,1137.25,616.50
467,39.7247,232,-0.253180,-3.088103,0.190954,0.164703,-0.987001,7.709881,7.774546,1176.50,611.00
467,39.7247,234,-0.188596,-3.090416,0.249336,-0.617684,-0.861472,7.705249,7.777823,1036.50,633.50
467,39.7247,245,-0.205364,-2.976466,0.203608,-0.357262,-0.905307,7.730204,7.791230,1083.25,626.00
468,39.8027,233,0.175153,2.799979,0.529489,-0.935630,-0.817690,7.849661,7.947402,983.00,644.25
468,39.8027,232,-0.255902,-3.098266,0.194909,0.097673,-0.964776,7.713503,7.774218,1164.50,615.00
468,39.8027,231,0.249689,2.999862,0.667448,-0.123544,-0.948901,7.842519,7.900682,1125.25,620.50
468,39.8027,245,-0.227780,-3.100194,0.115830,-0.436447,-0.912454,7.976005,8.039883,1071.50,629.75
468,39.8027,234,0.183372,2.823466,0.535286,-0.696215,-0.857984,7.867272,7.944484,1025.00,637.25
469,39.8898,233,-0.173204,-3.042273,0.337687,-0.973042,-0.802453,7.847373,7.948082,976.50,647.00
469,39.8898,231,-0.240186,-3.055603,0.108439,-0.160276,-0.933160,7.826621,7.883684,1118.75,623.00
469,39.8898,232,-0.232829,-3.022228,0.108915,0.060708,-0.960984,7.821191,7.880241,1157.75,618.00
469,39.8898,245,-0.223035,-3.023577,0.346183,-0.461516,-0.875608,7.788259,7.850902,1065.25,632.50
469,39.8898,234,-0.183836,-3.064471,0.360849,-0.726686,-0.836447,7.806973,7.885211,1018.75,640.00
470,39.9674,233,0.150839,2.789641,0.530661,-1.030236,-0.822853,7.990962,8.099009,969.75,646.00
470,39.9674,232,-0.242002,-3.049890,0.297137,0.021136,-0.966300,7.840444,7.899794,1150.75,617.50
470,39.9674,245,-0.189404,-2.998164,0.213032,-0.508209,-0.889824,7.875208,7.941597,1058.00,631.75
470,39.9674,234,-0.185475,-3.070208,0.360132,-0.766262,-0.842013,7.803053,7.885669,1011.75,639.00
470,39.9674,231,-0.229556,-3.020798,0.241289,-0.204341,-0.949757,7.940296,7.999505,1111.50,622.50
471,40.0508,233,0.163408,2.721997,0.506395,-1.042714,-0.817159,7.863061,7.973878,964.75,644.75
471,40.0508,231,-0.214357,-2.966108,0.079017,-0.230757,-0.948452,7.857517,7.917916,1106.50,621.00
471,40.0508,232,-0.207819,-2.934367,0.081048,-0.008798,-0.976265,7.852404,7.912864,1145.50,616.00
471,40.0508,234,-0.202965,-2.992192,0.399945,-0.782930,-0.837973,7.685328,7.770422,1006.75,637.50
471,40.0508,245,0.189062,2.838931,0.542256,-0.536413,-0.897979,7.873387,7.942565,1053.00,630.25
472,40.1366,233,0.149727,2.784890,0.533355,-1.076654,-0.840193,7.984648,8.100599,961.75,643.00
472,40.1366,232,0.229587,3.071796,-0.294706,-0.029955,-0.983200,7.860830,7.922136,1141.75,615.00
472,40.1366,231,0.214538,2.966786,0.804330,-0.246543,-0.937411,7.734394,7.794894,1103.00,620.25
472,40.1366,234,0.213770,3.102867,-0.128067,-0.843483,-0.892692,8.105729,8.198244,1003.75,636.00
472,40.1366,245,-0.208626,-3.119419,0.118600,-0.573037,-0.934548,8.124684,8.198307,1049.75,629.00
473,40.2144,233,-0.187060,-3.078775,0.231235,-1.085669,-0.852210,7.982732,8.101169,960.25,641.00
473,40.2144,232,-0.235693,-3.036897,0.098826,-0.041256,-0.989515,7.820605,7.883065,1139.75,613.00
473,40.2144,231,-0.252293,-3.024990,0.231490,-0.260961,-0.955139,7.781753,7.844493,1100.75,618.25
473,40.2144,234,0.179596,2.809911,0.537545,-0.827410,-0.874966,7.856022,7.947783,1002.00,634.25
473,40.2144,245,0.207514,2.855598,0.429379,-0.572743,-0.930115,7.999318,8.073552,1048.25,627.25
474,40.2989,233,-0.169269,-2.989959,-0.015461,-1.083351,-0.855447,7.932174,8.051386,959.50,639.50
474,40.2989,231,-0.254540,-3.090935,0.293586,-0.268495,-0.972115,7.837882,7.902499,1099.75,616.50
474,40.2989,232,-0.214606,-3.041234,0.099484,-0.049274,-1.016001,7.972291,8.036922,1138.50,611.75
474,40.2989,245,-0.202065,-3.013555,0.082888,-0.581769,-0.939070,7.997979,8.073907,1046.75,625.75
474,40.2989,234,-0.202595,-3.116659,0.257782,-0.843193,-0.892920,7.947451,8.041782,1001.00,633.00
475,40.3870,233,0.149579,2.783624,0.535041,-1.088271,-0.851799,7.982602,8.101347,959.75,641.00
475,40.3870,231,-0.215063,-2.971541,0.073988,-0.270606,-0.965550,7.855470,7.919212,1099.50,618.00
475,40.3870,232,-0.219173,-2.915434,-0.065663,-0.050592,-1.004135,7.937013,8.000439,1138.25,613.00
475,40.3870,234,-0.202662,-3.116532,0.259116,-0.843186,-0.887142,7.947835,8.041521,1001.00,634.00
475,40.3870,245,-0.192034,-3.078931,0.247632,-0.577938,-0.928189,7.966648,8.041332,1047.00,627.00
476,40.4720,233,-0.204411,-3.104971,0.377003,-1.081333,-0.855173,8.038565,8.155926,962.25,641.50
476,40.4720,231,0.248692,3.086478,-0.370215,-0.257708,-0.958828,7.858220,7.920693,1101.75,619.25
476,40.4720,232,-0.222618,-3.060858,0.298067,-0.037784,-1.001058,7.992014,8.054554,1140.50,614.75
476,40.4720,245,0.203102,2.904367,0.592866,-0.573163,-0.934276,8.087008,8.160949,1049.25,628.25
476,40.4720,234,-0.187628,-3.055907,0.090818,-0.849744,-0.903547,8.150272,8.244113,1003.50,635.00
477,40.5581,233,0.150052,2.786728,0.531632,-1.059239,-0.828600,7.987337,8.099761,964.75,645.00
477,40.5581,232,-0.222445,-2.995833,0.237965,-0.026079,-0.978173,7.937089,7.997180,1142.50,617.50
477,40.5581,231,-0.251074,-3.065303,0.111154,-0.250716,-0.967905,8.091804,8.153342,1104.25,622.50
477,40.5581,234,-0.216375,-3.071274,0.361703,-0.810555,-0.858661,7.914887,8.002483,1006.00,638.25
477,40.5581,245,-0.197119,-2.998975,0.218720,-0.564077,-0.923399,8.144365,8.215931,1051.50,631.25
478,40.6418,233,-0.196369,-3.092561,0.113368,-1.092218,-0.802672,8.134794,8.246945,962.50,652.00
478,40.6418,231,-0.216101,-2.970897,0.087908,-0.259257,-0.903101,7.861965,7.917911,1101.50,629.00
478,40.6418,232,-0.209719,-2.939982,0.089164,-0.042932,-0.931025,7.858137,7.913214,1139.50,624.00
478,40.6418,245,-0.209559,-2.909675,-0.004233,-0.563424,-0.859780,7.928530,7.994889,1049.00,638.00
478,40.6418,234,-0.188783,-3.055888,0.104513,-0.849738,-0.844372,8.154575,8.242094,1003.50,645.00
479,40.7257,233,-0.168592,-3.080227,-0.055251,-1.107158,-0.775444,8.113995,8.225815,959.50,656.25
479,40.7257,232,-0.234023,-3.059612,-0.151668,-0.063327,-0.933749,8.119962,8.173719,1136.25,628.75
479,40.7257,231,-0.252908,-3.070891,0.125190,-0.285894,-0.903518,8.096554,8.151826,1098.25,633.50
479,40.7257,245,-0.234106,-3.013657,0.101401,-0.595177,-0.854972,8.129016,8.195494,1046.00,642.50
479,40.7257,234,-0.189835,-3.058476,0.111201,-0.867484,-0.814767,8.155161,8.241543,1000.50,650.00
480,40.8029,233,0.218564,3.089035,-0.305376,-1.160717,-0.740674,8.199446,8.314251,952.50,663.50
480,40.8029,231,-0.235611,-3.037111,0.263862,-0.325131,-0.840641,7.946802,7.997753,1090.50,641.50
480,40.8029,232,0.219035,3.118572,-0.228780,-0.107511,-0.874803,8.025219,8.073474,1128.50,637.00
480,40.8029,234,-0.199131,-3.019529,0.352363,-0.890170,-0.754798,7.973169,8.058135,993.25,657.25
480,40.8029,245,0.221080,2.766867,0.411018,-0.637196,-0.807215,8.126289,8.191104,1038.75,650.50
481,40.8901,233,0.122184,2.776635,0.517270,-1.184073,-0.718219,8.133817,8.250870,947.00,666.25
481,40.8901,231,-0.197299,-3.008125,0.366054,-0.356765,-0.824840,7.946616,7.997271,1085.00,644.25
481,40.8901,232,-0.187801,-2.979041,0.360370,-0.138224,-0.853495,7.948444,7.995331,1123.00,639.25
481,40.8901,234,0.152567,2.801119,0.518568,-0.925687,-0.741627,8.006402,8.093787,987.75,660.00
481,40.8901,245,0.170561,2.797238,0.616881,-0.662043,-0.778517,7.998120,8.063145,1032.75,653.25
482,40.9769,233,-0.178729,-3.021210,0.145815,-1.208544,-0.695752,8.125240,8.244039,942.75,670.00
482,40.9769,232,-0.229682,-3.014666,0.267783,-0.164092,-0.829086,7.950483,7.995279,1118.50,643.50
482,40.9769,231,-0.248558,-3.055506,0.422023,-0.383652,-0.805510,7.969090,8.018880,1080.50,648.00
482,40.9769,245,0.188261,2.822881,0.524926,-0.699493,-0.772428,8.147110,8.213485,1028.50,656.75
482,40.9769,234,-0.200729,-3.084150,0.402405,-0.958716,-0.726755,8.060757,8.150038,983.25,663.50
483,41.0596,233,0.156026,2.715016,0.391146,-1.205170,-0.689565,8.126059,8.243832,943.25,671.00
483,41.0596,232,-0.236310,-3.078113,-0.205916,-0.172085,-0.845824,8.127679,8.173383,1117.75,643.75
483,41.0596,231,-0.229335,-2.985563,0.113310,-0.394850,-0.819573,8.139144,8.189827,1080.00,648.50
483,41.0596,234,-0.194181,-3.073073,0.130062,-0.967985,-0.731783,8.151205,8.241034,983.50,664.00
483,41.0596,245,-0.186208,-3.034012,0.121861,-0.701748,-0.773425,8.169629,8.236108,1028.50,657.00
484,41.1453,233,0.156171,2.714959,0.391916,-1.205179,-0.695483,8.125774,8.244049,943.25,670.00
484,41.1453,232,0.222193,3.059033,0.145207,-0.174039,-0.867839,8.295308,8.342396,1118.00,643.00
484,41.1453,245,-0.186208,-3.034012,0.121861,-0.701748,-0.773425,8.169629,8.236108,1028.50,657.00
484,41.1453,231,-0.235111,-3.090038,0.146874,-0.400797,-0.833625,8.263539,8.315145,1080.00,648.25
484,41.1453,234,-0.171428,-2.986086,0.138898,-0.966139,-0.731454,8.147669,8.237291,983.75,664.00
485,41.2340,233,0.121379,2.776353,0.512364,-1.189862,-0.682629,8.134367,8.249223,946.00,672.25
485,41.2340,232,0.227874,2.877737,0.536479,-0.154726,-0.822437,8.002878,8.046514,1120.25,645.50
485,41.2340,245,-0.154016,-2.948835,0.239490,-0.676590,-0.750100,8.047307,8.110461,1031.00,659.00
485,41.2340,231,-0.227673,-3.003631,0.376053,-0.375079,-0.803290,8.064069,8.112655,1082.75,650.00
485,41.2340,234,0.162409,2.739020,0.394976,-0.950916,-0.719358,8.149776,8.236538,986.25,666.00
486,41.3206,233,0.217782,3.102551,-0.427776,-1.218568,-0.694025,8.318437,8.435815,945.75,673.00
486,41.3206,232,-0.228021,-3.057210,0.148620,-0.167586,-0.839565,8.268289,8.312494,1119.00,647.25
486,41.3206,231,-0.246436,-3.039581,0.284029,-0.386930,-0.807223,8.224157,8.272731,1082.00,652.00
486,41.3206,245,-0.204563,-3.085322,0.298917,-0.696533,-0.760094,8.250810,8.314972,1030.50,660.50
486,41.3206,234,-0.190146,-3.116735,0.318788,-0.981723,-0.732882,8.385082,8.474107,985.75,667.25
487,41.4053,233,-0.199844,-3.082987,0.278285,-1.216312,-0.704253,8.260229,8.378948,944.75,670.50
487,41.4053,231,-0.226397,-3.058785,0.429782,-0.389714,-0.813986,8.126280,8.176239,1080.75,649.25
487,41.4053,232,0.227773,3.108066,-0.244379,-0.174359,-0.860319,8.308247,8.354491,1118.00,644.50
487,41.4053,245,0.220766,3.126260,-0.163925,-0.718213,-0.793687,8.416133,8.483929,1029.25,657.50
487,41.4053,234,-0.190720,-3.050445,0.267186,-0.976530,-0.740986,8.287306,8.377476,984.75,664.50
488,41.4884,233,-0.208465,-3.103471,0.144789,-1.244242,-0.717696,8.418304,8.539969,944.00,670.50
488,41.4884,231,-0.226667,-3.059550,0.429824,-0.395591,-0.813979,8.126016,8.176257,1079.75,649.25
488,41.4884,232,0.227868,3.107245,-0.244253,-0.180367,-0.860314,8.308109,8.354481,1117.00,644.50
488,41.4884,245,-0.235523,-3.079011,0.298225,-0.720387,-0.787891,8.369799,8.437610,1028.25,657.75
488,41.4884,234,-0.200840,-3.068076,0.135404,-0.999552,-0.754900,8.443379,8.535785,984.00,664.50
489,41.5720,233,-0.199842,-3.084133,0.275747,-1.222337,-0.716277,8.258965,8.379598,943.75,668.50
489,41.5720,231,0.226880,2.978135,0.457010,-0.406619,-0.842268,8.262743,8.315508,1079.00,646.75
489,41.5720,232,-0.228248,-3.059576,0.141811,-0.185524,-0.869447,8.265910,8.313580,1116.00,642.25
489,41.5720,234,0.214814,3.115526,-0.304960,-0.976589,-0.747372,8.223573,8.315014,983.50,662.50
489,41.5720,245,0.195371,2.947530,0.454073,-0.727216,-0.805549,8.414805,8.484497,1027.75,655.50
490,41.6554,233,-0.208963,-3.107285,0.142162,-1.268721,-0.729914,8.414725,8.541079,940.00,668.50
490,41.6554,232,0.222021,3.054164,0.142092,-0.210022,-0.873768,8.293628,8.342172,1112.00,642.00
490,41.6554,231,0.226242,2.975883,0.457034,-0.430533,-0.842254,8.261777,8.315750,1075.00,646.75
490,41.6554,234,-0.171723,-2.989542,0.136188,-0.989803,-0.743269,8.144877,8.238396,979.75,662.00
490,41.6554,245,0.194728,2.945288,0.454416,-0.751565,-0.805493,8.412760,8.484586,1023.75,655.50
491,41.7417,233,-0.201700,-3.088390,0.283016,-1.258154,-0.686063,8.255069,8.378532,937.75,673.50
491,41.7417,231,0.220790,3.029573,0.102773,-0.449881,-0.813555,8.288590,8.340562,1072.00,652.00
491,41.7417,232,0.221755,3.054451,0.134236,-0.228047,-0.843877,8.296333,8.342259,1109.00,647.00
491,41.7417,234,0.215869,3.109950,-0.311250,-1.012216,-0.717364,8.220587,8.313678,977.50,667.50
491,41.7417,245,0.229877,2.837420,0.245491,-0.763393,-0.771790,8.394185,8.464088,1021.50,660.75
492,41.8212,233,-0.179666,-3.019224,0.267622,-1.269931,-0.682298,8.282036,8.406567,936.50,674.50
492,41.8212,231,-0.237045,-3.097594,0.153225,-0.454595,-0.803701,8.263249,8.314678,1071.00,653.25
492,41.8212,232,-0.230041,-3.066403,0.148831,-0.233367,-0.833628,8.267998,8.313193,1108.00,648.25
492,41.8212,234,0.216056,3.109008,-0.312520,-1.018149,-0.711366,8.220101,8.313407,976.50,668.50
492,41.8212,245,0.221563,3.118087,-0.169171,-0.772969,-0.769161,8.412778,8.483156,1020.25,661.50
493,41.9104,233,0.229011,3.075485,-0.326622,-1.303804,-0.702015,8.483068,8.611340,936.00,674.00
493,41.9104,231,-0.225587,-2.976850,0.248866,-0.460081,-0.806824,8.279299,8.331232,1070.25,653.00
493,41.9104,245,0.193777,2.943120,0.449747,-0.775875,-0.768832,8.412613,8.483227,1019.75,661.50
493,41.9104,232,0.208327,2.992546,0.458769,-0.239461,-0.848690,8.435842,8.481807,1107.75,648.50
493,41.9104,234,0.162664,2.919110,0.452749,-1.062918,-0.744840,8.557322,8.655192,976.00,667.75
